17_02_2022_02_13_59,AddNewNode,22,18.421875
17_02_2022_02_13_59,AddNewNode,23,19.484375
17_02_2022_02_13_59,AddNewNode,24,21.375
17_02_2022_02_13_59,AddNewNode,25,19.328125
17_02_2022_02_13_59,AddNewNode,26,24.609375
17_02_2022_02_13_59,AddNewNode,27,21.15625
17_02_2022_02_13_59,AddNewNode,28,20.46875
17_02_2022_02_13_59,AddNewNode,29,22.734375
17_02_2022_02_13_59,AddNewNode,30,20.296875
17_02_2022_02_13_59,AddNewNode,31,18.265625
17_02_2022_02_13_59,AddNewNode,32,30.953125
17_02_2022_02_13_59,AddNewNode,33,29.390625
17_02_2022_02_13_59,AddNewNode,34,17.671875
17_02_2022_02_13_59,AddNewNode,35,21.234375
17_02_2022_02_13_59,AddNewNode,36,30.578125
17_02_2022_02_13_59,AddNewNode,37,21.625
17_02_2022_02_13_59,AddNewNode,38,23.046875
17_02_2022_02_13_59,AddNewNode,39,19.140625
17_02_2022_02_13_59,AddNewNode,40,19.828125
17_02_2022_02_13_59,AddNewNode,41,26.84375
17_02_2022_02_13_59,AddNewNode,42,22.609375
17_02_2022_02_13_59,AddNewNode,43,18.265625
17_02_2022_02_13_59,AddNewNode,44,21.671875
17_02_2022_02_13_59,AddNewNode,45,22.296875
17_02_2022_02_13_59,AddNewNode,46,42.203125
17_02_2022_02_13_59,AddNewNode,47,49.328125
17_02_2022_02_13_59,AddNewNode,48,23.453125
17_02_2022_02_13_59,AddNewNode,49,22.0625
17_02_2022_02_13_59,AddNewNode,50,29.765625
17_02_2022_02_13_59,AddNewNode,51,42.6875
17_02_2022_02_13_59,AddNewNode,52,23.28125
17_02_2022_02_13_59,AddNewNode,53,37.765625
17_02_2022_02_13_59,AddNewNode,54,35.171875
17_02_2022_02_13_59,AddNewNode,55,27.953125
17_02_2022_02_13_59,AddNewNode,56,61.921875
17_02_2022_02_13_59,AddNewNode,57,41.828125
17_02_2022_02_13_59,AddNewNode,58,44.0
17_02_2022_02_13_59,AddNewNode,59,55.8125
17_02_2022_02_13_59,AddNewNode,60,30.46875
17_02_2022_02_13_59,AddNewNode,61,54.0
17_02_2022_02_13_59,AddNewNode,62,38.40625
17_02_2022_02_13_59,AddNewNode,63,34.0
17_02_2022_02_13_59,AddNewNode,64,25.796875
17_02_2022_02_13_59,AddNewNode,65,28.5625
17_02_2022_02_13_59,AddNewNode,66,33.421875
17_02_2022_02_13_59,AddNewNode,67,28.453125
17_02_2022_02_13_59,AddNewNode,68,29.96875
17_02_2022_02_13_59,AddNewNode,69,43.15625
17_02_2022_02_13_59,AddNewNode,70,38.40625
17_02_2022_02_13_59,AddNewNode,71,37.828125
17_02_2022_02_13_59,AddNewNode,72,27.6875
17_02_2022_02_13_59,AddNewNode,73,28.984375
17_02_2022_02_13_59,AddNewNode,74,37.46875
17_02_2022_02_13_59,AddNewNode,75,18.96875
17_02_2022_02_13_59,AddNewNode,76,29.296875
17_02_2022_02_13_59,AddNewNode,77,28.796875
17_02_2022_02_13_59,AddNewNode,78,50.3125
17_02_2022_02_13_59,AddNewNode,79,29.84375
17_02_2022_02_13_59,AddNewNode,80,29.90625
17_02_2022_02_13_59,AddNewNode,81,43.609375
17_02_2022_02_13_59,AddNewNode,82,26.875
17_02_2022_02_13_59,AddNewNode,83,36.03125
17_02_2022_02_13_59,AddNewNode,84,33.984375
17_02_2022_02_13_59,AddNewNode,85,52.078125
17_02_2022_02_13_59,AddNewNode,86,40.578125
17_02_2022_02_13_59,AddNewNode,87,31.859375
17_02_2022_02_13_59,AddNewNode,88,37.1875
17_02_2022_02_13_59,AddNewNode,89,50.890625
17_02_2022_02_13_59,AddNewNode,90,18.375
17_02_2022_02_13_59,AddNewNode,91,49.578125
17_02_2022_02_13_59,AddNewNode,92,23.03125
17_02_2022_02_13_59,AddNewNode,93,38.96875
17_02_2022_02_13_59,AddNewNode,94,62.515625
17_02_2022_02_13_59,AddNewNode,95,49.40625
17_02_2022_02_13_59,AddNewNode,96,53.34375
17_02_2022_02_13_59,AddNewNode,97,27.546875
17_02_2022_02_13_59,AddNewNode,98,41.875
17_02_2022_02_13_59,AddNewNode,99,32.75
17_02_2022_02_13_59,AddNewNode,100,64.421875
25_02_2022_16_28_20,AddNewNode,2,2.09375
25_02_2022_16_28_20,AddNewNode,3,5.375
25_02_2022_16_28_20,AddNewNode,4,7.609375
25_02_2022_16_28_20,AddNewNode,5,8.296875
28_02_2022_10_18_51,AddNewNode,2,0.859375
28_02_2022_10_18_51,AddNewNode,3,1.53125
28_02_2022_10_18_51,AddNewNode,4,2.328125
28_02_2022_10_18_51,AddNewNode,5,1.71875
28_02_2022_10_18_51,Leave,4,2.484375
28_02_2022_12_51_05,AddNewNode,2,2.15625
28_02_2022_12_51_05,AddNewNode,3,2.0
28_02_2022_12_51_05,AddNewNode,4,2.84375
28_02_2022_12_51_05,AddNewNode,5,6.046875
28_02_2022_12_56_29,AddNewNode,2,0.796875
28_02_2022_12_56_29,AddNewNode,3,0.625
28_02_2022_12_56_29,AddNewNode,4,1.296875
28_02_2022_12_56_29,AddNewNode,5,1.734375
28_02_2022_12_56_29,Lookup,5,3.578125
